Agg_Col|TFIDF_SCORE
01/01/2013|16.284253965004467
01/01/2015|5.357427753196117
01/01/2016|33.38364804198561
01/01/2019|7.679361080636168
01/02/2010|4.6705341654689025
01/02/2011|33.617333842313016
01/02/2012|15.684688019980234
01/02/2013|30.803687445303673
01/02/2016|125.69639453283592
01/02/2017|70.99502202031734
01/02/2018|36.301495074419904
01/02/2019|86.33455538668798
01/03/2011|22.618124037937854
01/03/2012|39.67562562348771
01/03/2013|20.320844577253894
01/03/2016|62.437135604959316
01/03/2017|55.72827974508487
01/03/2018|32.66847925926602
01/03/2019|58.13275363898727
01/04/2010|5.314817701158883
01/04/2011|13.705079018115011
01/04/2013|18.357933881465733
01/04/2015|25.15554569259632
01/04/2016|91.12273846162823
01/04/2019|56.62113777666764
01/05/2012|5.123607352230889
01/05/2013|4.781198466642385
01/05/2014|4.985266038028712
01/05/2015|9.647635766726296
01/05/2017|14.990394032295079
01/05/2018|24.423909541869143
01/05/2019|56.2267060064296
01/06/2010|5.16120173589953
01/06/2011|16.633951623351642
01/06/2012|34.362988864569914
01/06/2015|41.78375651299343
01/06/2016|59.32036052665089
01/06/2017|59.426510960285185
01/06/2018|31.200168618618676
01/07/2011|16.988593659311682
01/07/2013|11.905704316013814
01/07/2014|3.88546618421117
01/07/2015|21.907225250418747
01/07/2016|60.94727486125226
01/07/2019|32.216901813178694
01/08/2011|13.188298599251148
01/08/2012|17.72113203193576
01/08/2013|16.314667174748546
01/08/2016|76.52872907108134
01/08/2017|40.496663353290266
01/08/2018|29.059166044312484
01/08/2019|39.36943926414235
01/09/2014|10.162351108316678
01/09/2015|31.37303436160839
01/09/2016|74.46846567681922
01/09/2017|56.47855268830361
01/10/2012|23.839894642751986
01/10/2013|32.77352728944678
01/10/2014|5.229273655279236
01/10/2015|17.39360253226488
01/10/2018|56.76740183877951
01/10/2019|36.73715793845897
01/11/2011|22.317729169425032
01/11/2012|3.842686460469105
01/11/2013|22.40738855293805
01/11/2016|40.28336366955096
01/11/2017|47.13815535120336
01/11/2018|45.68057920385138
01/11/2019|58.87841068657535
01/12/2010|10.40756225061204
01/12/2011|17.560030851872476
01/12/2014|35.8673383389076
01/12/2015|29.695082054153104
01/12/2016|106.06261813500036
01/12/2017|69.83767589903987
02/01/2012|9.863505536332639
02/01/2013|22.714418730192676
02/01/2014|10.547597246977821
02/01/2015|7.662394361472841
02/01/2017|9.343289325257023
02/01/2018|13.784712976745475
02/01/2019|38.422280229199124
02/02/2011|29.847269691274636
02/02/2012|16.11952119140926
02/02/2015|12.839947440568748
02/02/2016|133.28203038045706
02/02/2017|25.556869009802995
02/02/2018|60.67909167426305
02/03/2010|4.702065730200214
02/03/2011|5.5234968127278075
02/03/2012|31.289921989701675
02/03/2015|8.244773626940852
02/03/2016|77.94455891403882
02/03/2017|37.728239528622375
02/03/2018|41.634270491874986
02/04/2012|34.06223065807953
02/04/2013|22.47914860665218
02/04/2014|4.157955860816576
02/04/2015|8.87841903571893
02/04/2018|34.206346675918454
02/04/2019|35.40721830257699
02/05/2011|11.29745572921859
02/05/2012|11.167972837135355
02/05/2013|12.816502291126579
02/05/2014|5.447958167152179
02/05/2016|38.54701537030128
02/05/2017|45.782930185295776
02/05/2018|40.52741061090298
02/05/2019|53.46856949761368
02/06/2011|9.291945214577204
02/06/2015|14.342186329958029
02/06/2016|93.6912918859962
02/06/2017|76.63467065331517
02/07/2010|5.928072797519823
02/07/2012|28.831089289372002
02/07/2013|20.599891140018634
02/07/2014|3.9189187868796855
02/07/2015|11.809135550905937
02/07/2018|54.5046222992634
02/07/2019|28.14951946749907
02/08/2011|24.186035952621708
02/08/2012|30.85552641292326
02/08/2013|21.521750076057266
02/08/2016|74.77964397721772
02/08/2017|47.11550457211565
02/08/2018|28.401056192048454
02/08/2019|50.408645898074305
02/09/2011|34.2096744371501
02/09/2013|21.20625944343411
02/09/2014|15.385097929026191
02/09/2015|21.834006256670342
02/09/2016|77.08235596375134
02/09/2019|20.45509977145809
02/10/2012|4.887263789974027
02/10/2013|12.957290832488411
02/10/2015|25.755676874421454
02/10/2017|44.904964299759506
02/10/2018|54.230678484307184
02/10/2019|36.82405518608182
02/11/2010|4.463294006027202
02/11/2011|22.687030209472113
02/11/2012|14.91563149173739
02/11/2015|17.1247194718786
02/11/2016|52.645835104944524
02/11/2017|36.0312845088691
02/11/2018|69.56435520511003
02/12/2009|5.127889330547647
02/12/2010|4.595298775869019
02/12/2011|18.200892445256812
02/12/2013|13.147991759550742
02/12/2014|22.93597565757355
02/12/2015|25.841326786835197
02/12/2016|54.303195120120805
03/01/2011|5.237606609512246
03/01/2012|40.76959774351287
03/01/2013|16.090726678606124
03/01/2014|22.807602901523087
03/01/2017|41.837337345420906
03/01/2018|39.731186302512754
03/01/2019|34.21214154013256
03/02/2011|28.78093403623853
03/02/2012|15.773652118295026
03/02/2014|16.439831205375746
03/02/2015|22.216774022294953
03/02/2016|57.978273549969416
03/02/2017|71.65492725901748
03/03/2011|14.345851649779021
03/03/2014|10.469211263354929
03/03/2015|25.863173805432822
03/03/2016|71.56494936863665
03/03/2017|41.20648406110252
03/04/2012|17.66246760883421
03/04/2013|19.075734365180296
03/04/2014|4.310692963590072
03/04/2015|5.009359203631317
03/04/2017|73.75986146000821
03/04/2018|18.17575614029916
03/04/2019|48.28462352988074
03/05/2010|5.131970428118306
03/05/2011|13.562273906348278
03/05/2012|29.423398541644424
03/05/2013|16.340449044990887
03/05/2016|56.84529202155995
03/05/2017|56.05807573177551
03/05/2018|16.539528410671277
03/05/2019|37.53543350196283
03/06/2011|13.904885756227582
03/06/2013|23.96943400416439
03/06/2015|15.774385107956773
03/06/2016|111.38298408291722
03/06/2019|54.890157498331696
03/07/2012|29.286741557457336
03/07/2013|15.71888169121677
03/07/2015|28.005283938247157
03/07/2017|70.47105236956114
03/07/2018|55.73995623578805
03/07/2019|24.246010497898894
03/08/2011|8.452777238024002
03/08/2012|8.837653526659267
03/08/2015|17.903491353793044
03/08/2016|42.06234650973685
03/08/2017|37.95425645865479
03/08/2018|45.65060577076704
03/09/2010|5.636366932008547
03/09/2012|21.901589239620264
03/09/2013|31.57131589490446
03/09/2014|12.932398007915674
03/09/2015|8.613810901910863
03/09/2018|18.68280784938818
03/09/2019|30.273779298717834
03/10/2011|41.61467533617206
03/10/2012|20.257815326185263
03/10/2013|19.2619483262801
03/10/2014|5.184685314644492
03/10/2016|72.38113135405248
03/10/2017|42.90913254780137
03/10/2018|53.168806089461015
03/10/2019|38.93695378511919
03/11/2011|39.95343426188947
03/11/2014|12.246167567475599
03/11/2015|28.057551853414548
03/11/2016|66.89552487256078
03/11/2017|80.08308929745976
03/12/2012|32.86128674316755
03/12/2013|17.501762837482712
03/12/2014|29.623121849489827
03/12/2015|47.848422552442194
03/12/2018|70.33906671903723
04/01/2011|24.215948965137564
04/01/2012|45.08120641128583
04/01/2013|23.990181195780387
04/01/2016|21.451471096866605
04/01/2017|35.92472828821771
04/01/2018|107.42783039328329
04/01/2019|78.01786446131379
04/02/2011|8.784460154740025
04/02/2013|23.099408719931674
04/02/2014|14.03307725839591
04/02/2015|23.165912382974458
04/02/2016|141.9146019633435
04/02/2019|30.721656320903733
04/03/2010|5.352151805397271
04/03/2011|19.626549513874075
04/03/2013|22.64767636986047
04/03/2014|8.230925465571211
04/03/2015|33.88488234486911
04/03/2016|98.73179925987762
04/03/2019|47.74677154188952
04/04/2011|12.126549515493657
04/04/2012|25.56865813379541
04/04/2013|22.098569416881535
04/04/2014|5.457080976053075
04/04/2016|42.39269445322806
04/04/2017|41.52877435157689
04/04/2018|27.096526990153396
04/04/2019|31.26514876011725
04/05/2010|5.214636729820135
04/05/2011|21.478556842780673
04/05/2012|8.273839360304024
04/05/2015|22.42012635409913
04/05/2016|71.63129801105548
04/05/2017|64.96069359918786
04/05/2018|36.486359443879984
04/06/2010|12.481456850313567
04/06/2012|27.80690067685542
04/06/2013|16.830022602438326
04/06/2015|26.25194893069925
04/06/2018|31.480226097040312
04/06/2019|26.414544456146217
04/07/2011|8.218147932499384
04/07/2012|7.583139286355983
04/07/2013|18.906813305541135
04/07/2014|3.4880646551037704
04/07/2016|76.67586959270062
04/07/2017|24.21059106828559
04/07/2018|30.30656697203465
04/07/2019|34.74638998538719
04/08/2010|3.8639354458968778
04/08/2011|10.787699410791937
04/08/2014|5.884921796574304
04/08/2015|33.09061811798243
04/08/2016|41.92587652034871
04/08/2017|69.93440048669453
04/09/2012|19.050264587653974
04/09/2013|24.977608825452798
04/09/2014|21.88541366829659
04/09/2015|30.95187332279776
04/09/2017|44.17605236065751
04/09/2018|37.24640973663014
04/09/2019|28.491871810733667
04/10/2011|42.06215041860625
04/10/2012|25.563892869776147
04/10/2013|18.477468525172444
04/10/2016|28.896720737897667
04/10/2017|61.401948327252306
04/10/2018|85.4330217243287
04/10/2019|54.73120580724431
04/11/2011|37.98391000671151
04/11/2013|7.495150812169211
04/11/2014|16.208971168113102
04/11/2015|25.838841232318543
04/11/2016|53.91217185294255
04/11/2019|39.76950432627323
04/12/2012|26.474821858021034
04/12/2013|16.4467550434071
04/12/2014|17.94492886903609
04/12/2015|42.55380193048669
04/12/2017|44.58759455416101
04/12/2018|56.179284383146474
05/01/2011|28.032068618004978
05/01/2012|52.386719747664266
05/01/2015|28.062045125204953
05/01/2016|35.93909236081281
05/01/2017|30.88802371581907
05/01/2018|45.324708048009356
05/02/2013|15.771752513680969
05/02/2014|13.30870658052353
05/02/2015|33.312398083121515
05/02/2016|81.22721505661849
05/02/2018|27.36355089006322
05/02/2019|46.1042621831961
05/03/2012|25.512011509480764
05/03/2013|18.455298608773937
05/03/2014|24.938492510781717
05/03/2015|18.060422361130527
05/03/2018|43.34602005253127
05/03/2019|17.724064910740235
05/04/2010|4.369486327176964
05/04/2011|12.428393239789315
05/04/2012|18.308505564297135
05/04/2013|20.56593970253653
05/04/2016|60.86422270170961
05/04/2017|54.12266265975697
05/04/2018|17.606820348097273
05/04/2019|71.27086629713783
05/05/2011|12.609352462422166
05/05/2015|48.563149125415094
05/05/2016|77.11834966751644
05/05/2017|103.23957826925557
05/06/2012|38.352293192853075
05/06/2013|19.447223358282304
05/06/2015|42.99713363477671
05/06/2017|47.63517834488956
05/06/2018|39.36280950611159
05/06/2019|31.883509099719177
05/07/2011|9.084676952751673
05/07/2012|9.053893643742416
05/07/2013|36.991529477390166
05/07/2016|50.55406479914903
05/07/2017|23.63206760527292
05/07/2018|69.20988473252234
05/07/2019|35.07557685662529
05/08/2011|29.734936057453297
05/08/2013|26.0134214795104
05/08/2015|25.573165281120346
05/08/2016|63.265705635009745
05/08/2019|48.86314024402582
05/09/2011|27.71129316023598
05/09/2012|11.701199700990776
05/09/2013|14.129104264581027
05/09/2014|22.824419750638654
05/09/2016|49.501408446924145
05/09/2017|39.4356567153646
05/09/2018|23.08740996360177
05/09/2019|35.75742838192551
05/10/2011|26.409216437342007
05/10/2012|10.415831064242099
05/10/2015|26.247721822753967
05/10/2016|51.21755497616977
05/10/2017|43.68534790879159
05/10/2018|94.2489213935005
05/11/2012|19.33495863810723
05/11/2013|21.22907983268771
05/11/2014|20.513157543815435
05/11/2015|39.36862284528146
05/11/2018|51.98411244974344
05/11/2019|30.386200004478155
05/12/2011|25.938428279477908
05/12/2012|15.436248199099946
05/12/2013|28.93179057646302
05/12/2014|33.37795080611829
05/12/2016|61.3647213254898
05/12/2017|39.51562260729006
05/12/2018|65.85025225595959
06/01/2010|6.041923507679613
06/01/2011|17.702236779965908
06/01/2012|31.6263957423456
06/01/2014|22.916963738030667
06/01/2015|26.210318652396488
06/01/2016|32.5700078787421
06/01/2017|65.31354144586824
06/02/2012|30.241066094236622
06/02/2013|14.938461178135887
06/02/2014|16.81991859226268
06/02/2015|37.63824994693936
06/02/2017|38.23335397091976
06/02/2018|35.977426573791206
06/02/2019|54.36135732375483
06/03/2012|31.145403047635185
06/03/2013|19.649432584822847
06/03/2014|21.032323894327615
06/03/2015|11.622704601126113
06/03/2017|29.81265469037566
06/03/2018|44.05924312344609
06/03/2019|45.55148998934376
06/04/2011|9.44246563822274
06/04/2015|22.02099334502741
06/04/2016|109.63917820403287
06/04/2017|33.00403240151186
06/04/2018|46.84871055326914
06/05/2010|5.548214826457754
06/05/2011|72.53027139324286
06/05/2013|17.95943890303783
06/05/2015|38.392878207940285
06/05/2016|79.53745140387655
06/05/2019|40.11370518516921
06/06/2011|11.925071808169093
06/06/2012|18.84890376462427
06/06/2013|20.16123863731102
06/06/2016|50.11186586476916
06/06/2017|58.107733230506504
06/06/2018|50.565485234917574
06/06/2019|58.10101185409923
06/07/2010|4.4783632999908
06/07/2011|35.26148293586206
06/07/2012|38.09780232542073
06/07/2015|30.656645961081818
06/07/2016|38.12281101616085
06/07/2017|41.01964387565679
06/07/2018|28.35213320683894
06/08/2010|6.212953656070004
06/08/2012|20.943078605812158
06/08/2013|20.135654056138122
06/08/2014|6.034737881627318
06/08/2015|19.488624861670626
06/08/2018|36.28883869004433
06/08/2019|54.55053351055998
06/09/2011|27.298527412742455
06/09/2012|11.776477602622133
06/09/2013|14.654326680532986
06/09/2016|67.65067596636675
06/09/2017|51.49735922866712
06/09/2018|28.72749500072142
06/09/2019|22.678096762979685
06/10/2010|10.163406521522607
06/10/2011|16.705274343814104
06/10/2014|11.059165151478794
06/10/2015|19.18427666208882
06/10/2016|91.91836197479905
06/10/2017|42.34427823099358
06/11/2012|11.318459093592685
06/11/2013|25.687744916044842
06/11/2014|9.74662139278778
06/11/2015|22.213418928560706
06/11/2017|62.31587048627423
06/11/2018|59.10122073474512
06/11/2019|14.588867007035466
06/12/2011|20.848478825564943
06/12/2012|4.911539829040125
06/12/2013|21.929955634358155
06/12/2016|63.31531986112452
06/12/2017|23.015017712190115
06/12/2018|76.0938851004104
07/01/2011|9.39473813086014
07/01/2013|21.69250773357215
07/01/2014|8.01994194476995
07/01/2015|54.608046651508545
07/01/2016|40.416930130415984
07/01/2019|63.35418870921264
07/02/2011|4.279791123764554
07/02/2012|10.151749653249304
07/02/2013|14.899404597688626
07/02/2014|35.63516164182409
07/02/2017|72.89902964875961
07/02/2018|60.15159555570043
07/02/2019|61.118995642760346
07/03/2011|9.430541122122062
07/03/2012|34.4327908133558
07/03/2013|32.999520871377776
07/03/2014|19.96700272544924
07/03/2016|89.13288694516486
07/03/2017|37.30328596530929
07/03/2018|32.29863440388167
07/03/2019|53.27295238979157
07/04/2011|22.8027440583393
07/04/2015|26.953000677240077
07/04/2016|59.025492449164545
07/04/2017|55.20983598096566
07/05/2012|3.913784013788374
07/05/2013|21.71268095858003
07/05/2015|28.15166246746578
07/05/2018|20.78934737996105
07/05/2019|57.2263623932948
07/06/2011|18.347717406142763
07/06/2012|14.787215709293974
07/06/2013|42.148802716202425
07/06/2016|80.70649798359273
07/06/2017|52.93030486466056
07/06/2018|33.412266827943135
07/06/2019|45.30228172226763
07/07/2011|12.828736193999017
07/07/2015|53.742930158799666
07/07/2016|96.49760488647371
07/07/2017|32.228078107804386
07/08/2012|11.500598746834228
07/08/2013|8.50061362449853
07/08/2014|4.288587355567515
07/08/2015|36.57633914088927
07/08/2017|20.518993240983452
07/08/2018|30.22250551493434
07/08/2019|25.103677653364073
07/09/2011|18.720028492731114
07/09/2012|8.078611281190419
07/09/2015|22.977902746637533
07/09/2016|34.30593835921923
07/09/2017|38.91006594672614
07/09/2018|34.24114577646361
07/10/2010|4.258275136807197
07/10/2011|40.832310828823594
07/10/2013|15.024707275212414
07/10/2015|59.78808317593405
07/10/2016|71.5110958996061
07/10/2019|26.53326432556836
07/11/2011|7.917486872272571
07/11/2012|11.348271693822959
07/11/2013|13.046261700406596
07/11/2014|36.155502115335004
07/11/2016|60.166620586983676
07/11/2017|76.31671325894594
07/11/2018|50.719954744078734
07/11/2019|29.748775112106287
07/12/2011|25.64898856412779
07/12/2012|28.498278712641785
07/12/2015|51.43550142404503
07/12/2016|64.19129880231668
07/12/2017|58.70511287765728
07/12/2018|81.07189096934468
08/01/2013|9.725667420102184
08/01/2014|8.766782125371476
08/01/2015|7.7511728308405665
08/01/2016|46.91651100435051
08/01/2018|20.438111085001857
08/01/2019|61.86981457473151
08/02/2011|8.371208721698597
08/02/2012|14.5886527548507
08/02/2013|39.545868022537455
08/02/2016|84.29537929163071
08/02/2017|74.2957639277395
08/02/2018|36.284250468787135
08/02/2019|52.49884930193635
08/03/2011|44.71291174472078
08/03/2012|9.235102367210455
08/03/2013|18.352977246181098
08/03/2016|99.98354502605058
08/03/2017|95.43051892852576
08/03/2018|54.399717739600455
08/03/2019|92.04027838563799
08/04/2011|22.49475624897859
08/04/2013|21.7434090011892
08/04/2015|8.025323993936723
08/04/2016|111.67526291711825
08/04/2019|72.82250731913109
08/05/2012|3.8500612025703003
08/05/2013|10.552347318721077
08/05/2015|29.93091985328819
08/05/2017|68.7930491480849
08/05/2018|60.85020892947934
08/05/2019|35.08388980641437
08/06/2011|23.288153269375698
08/06/2012|44.56851894205357
08/06/2015|28.94564610845321
08/06/2016|100.6623740424985
08/06/2017|51.11645545745359
08/06/2018|55.12085740523731
08/07/2011|20.787082733185983
08/07/2013|15.369059372662681
08/07/2015|41.45932098864762
08/07/2016|44.49571729597911
08/07/2019|46.10508966843928
08/08/2011|27.93482159802415
08/08/2012|14.453265667738954
08/08/2013|7.396761033539964
08/08/2016|72.54785889619885
08/08/2017|46.248777470212595
08/08/2018|25.79159929427839
08/08/2019|22.82812562261995
08/09/2011|21.17228005649853
08/09/2014|11.150360742967509
08/09/2015|34.21988427630177
08/09/2016|56.88912993776604
08/09/2017|74.05335814076335
08/10/2012|21.827912314020658
08/10/2013|3.5272200416536417
08/10/2014|33.649474517636584
08/10/2015|33.279985490183414
08/10/2018|76.2390469404543
08/10/2019|25.700810948513155
08/11/2011|38.61989783378786
08/11/2012|11.506892714525554
08/11/2013|21.821574629387335
08/11/2016|48.6851785964736
08/11/2017|70.24569715784813
08/11/2018|27.5727544135092
08/11/2019|49.50953119449865
08/12/2011|33.76161450299909
08/12/2014|25.470273948119242
08/12/2015|32.373243014345256
08/12/2016|43.87324678294421
08/12/2017|35.4511644618316
09/01/2012|36.248284900367025
09/01/2013|22.74447998720536
09/01/2014|16.277329457830604
09/01/2015|67.5781676016725
09/01/2017|43.78239147300477
09/01/2018|20.103745088475442
09/01/2019|53.217701091136995
09/02/2011|12.130851382661927
09/02/2012|35.39919183122775
09/02/2015|26.16669544143022
09/02/2016|100.4978284928024
09/02/2017|47.12196215897255
09/02/2018|60.38151105273851
09/03/2011|36.73936699155852
09/03/2012|26.45771755332855
09/03/2015|27.97526909234822
09/03/2016|88.12193124764745
09/03/2017|127.83936152482063
09/03/2018|60.61283900857484
09/04/2010|5.273882849301159
09/04/2012|33.874723362073446
09/04/2013|26.05466469993105
09/04/2015|14.709871607485153
09/04/2018|34.461953779067315
09/04/2019|26.47814765055262
09/05/2011|25.493389178426852
09/05/2012|25.08078866290653
09/05/2013|11.509106010700256
09/05/2014|4.541125081891576
09/05/2016|104.69697023251852
09/05/2017|36.12408891258111
09/05/2018|63.47482300871546
09/05/2019|64.72065117471348
09/06/2010|5.353357464729305
09/06/2011|26.95825496139216
09/06/2015|28.58972564973466
09/06/2016|58.64960710328342
09/06/2017|42.774090256062145
09/07/2012|17.001326492699555
09/07/2013|23.1985864266189
09/07/2015|32.99011166128709
09/07/2018|25.871543761917376
09/07/2019|27.397742930222407
09/08/2011|29.454579136589334
09/08/2012|15.443717757774849
09/08/2013|4.685142088036685
09/08/2016|85.27632980149924
09/08/2017|25.247443611497566
09/08/2018|22.000699655168983
09/08/2019|52.335942209950865
09/09/2011|7.380935124626716
09/09/2013|20.523154373847255
09/09/2014|17.913207446139303
09/09/2015|44.48612131665416
09/09/2016|74.10878408297678
09/09/2019|45.89966218276303
09/10/2012|18.458262858804375
09/10/2013|12.655308143299298
09/10/2014|23.674404344501347
09/10/2015|41.961808530758404
09/10/2017|63.208820554542875
09/10/2018|44.04133798365851
09/10/2019|51.68604189703468
09/11/2011|51.74839719023851
09/11/2012|8.815735712047735
09/11/2015|39.52780564235256
09/11/2016|92.5540498868223
09/11/2017|41.211357539720886
09/11/2018|94.74625486664765
09/12/2011|20.559472864911157
09/12/2013|11.527116998994185
09/12/2014|23.390069874255307
09/12/2015|35.31722002295909
09/12/2016|72.99642023981559
10/01/2012|32.25602002613248
10/01/2013|40.784508977207295
10/01/2014|36.034903965939066
10/01/2017|38.14523194466747
10/01/2018|52.78325102185002
10/01/2019|56.381912881854774
10/02/2011|16.577845950837037
10/02/2012|17.25193491666983
10/02/2014|12.328658834908437
10/02/2015|23.946774730492184
10/02/2016|63.33313982178206
10/02/2017|60.39397171607344
10/03/2011|10.947886533509656
10/03/2014|12.551217334626614
10/03/2015|23.41852816878565
10/03/2016|78.9392364591844
10/03/2017|78.0619776081239
10/04/2012|11.280455270570977
10/04/2013|5.16353488311527
10/04/2014|5.558106108814375
10/04/2015|38.18516585438468
10/04/2017|85.88735402077171
10/04/2018|38.0191067349879
10/04/2019|32.42762074169648
10/05/2011|14.59318508191912
10/05/2012|23.431407110938657
10/05/2013|35.81949945438274
10/05/2016|92.40285022262884
10/05/2017|65.63484067091693
10/05/2018|25.9077629033091
10/05/2019|36.873314388370694
10/06/2011|21.242910164779317
10/06/2013|34.61373489037617
10/06/2015|30.813869988057032
10/06/2016|84.810983503235
10/06/2019|33.35753359358577
10/07/2012|27.19727584858491
10/07/2013|24.805032116072447
10/07/2014|3.622293045795228
10/07/2015|30.761096405969248
10/07/2017|45.006484450435906
10/07/2018|37.105761623197886
10/07/2019|60.34383308963177
10/08/2011|25.304498700391072
10/08/2012|13.088395260330358
10/08/2015|26.75510751287942
10/08/2016|60.505126490722944
10/08/2017|33.054256933090315
10/08/2018|51.31603640636957
10/09/2010|9.062715258633505
10/09/2012|18.948322357028736
10/09/2013|21.729481038579795
10/09/2014|28.218799869861634
10/09/2015|30.30779610227694
10/09/2018|36.20310968198156
10/09/2019|80.82528601213532
10/10/2011|47.71593869654084
10/10/2012|37.260206718671114
10/10/2013|19.95569385090603
10/10/2014|23.581685469976293
10/10/2016|66.96702075717623
10/10/2017|15.033758065154899
10/10/2018|64.1202675474352
10/10/2019|25.674703796052892
10/11/2010|5.052061055519661
10/11/2011|26.083413858268898
10/11/2014|22.160217136755335
10/11/2015|47.95809053080177
10/11/2016|61.47150991687063
10/11/2017|40.73985309414889
10/12/2012|30.12817713983292
10/12/2013|7.748650495866187
10/12/2014|25.62807987040369
10/12/2015|23.5805211498474
10/12/2018|34.564792238170455
11/01/2011|10.116116171247675
11/01/2012|19.751783920002456
11/01/2013|9.723346912741498
11/01/2016|54.88882481921649
11/01/2017|57.966614999790366
11/01/2018|38.15351053682587
11/01/2019|86.932066044326
11/02/2010|6.261044513000045
